lateralorbitofrontal 9;lof9Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 10;lof10Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 11;lof11Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 12;lof12Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 13;lof13Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 14;lof14Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 15;lof15Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 16;lof16Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 17;lof17Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 18;lof18Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 19;lof19Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
parsorbitalis 1;po1Res1015_RH;fro;right;Category:Lausanne1015 (2008)
parsorbitalis 2;po2Res1015_RH;fro;right;Category:Lausanne1015 (2008)
parsorbitalis 3;po3Res1015_RH;fro;right;Category:Lausanne1015 (2008)
parsorbitalis 4;po4Res1015_RH;fro;right;Category:Lausanne1015 (2008)
parsorbitalis 5;po5Res1015_RH;fro;right;Category:Lausanne1015 (2008)
parsorbitalis 6;po6Res1015_RH;fro;right;Category:Lausanne1015 (2008)
frontalpole 1;fp1Res1015_RH;frp;right;Category:Lausanne1015 (2008)
frontalpole 2;fp2Res1015_RH;frp;right;Category:Lausanne1015 (2008)
medialorbitofrontal 1;mof1Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 2;mof2Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 3;mof3Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 4;mof4Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 5;mof5Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 6;mof6Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 7;mof7Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 8;mof8Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 9;mof9Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 10;mof10Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 11;mof11Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
medialorbitofrontal 12;mof12Res1015_RH;MOFC;right;Category:Lausanne1015 (2008)
parstriangularis 1;ptri1Res1015_RH;IFGTr;right;Category:Lausanne1015 (2008)
parstriangularis 2;ptri2Res1015_RH;IFGTr;right;Category:Lausanne1015 (2008)
parstriangularis 3;ptri3Res1015_RH;IFGTr;right;Category:Lausanne1015 (2008)
parstriangularis 4;ptri4Res1015_RH;IFGTr;right;Category:Lausanne1015 (2008)
parstriangularis 5;ptri5Res1015_RH;IFGTr;right;Category:Lausanne1015 (2008)
parstriangularis 6;ptri6Res1015_RH;IFGTr;right;Category:Lausanne1015 (2008)
parstriangularis 7;ptri7Res1015_RH;IFGTr;right;Category:Lausanne1015 (2008)
parstriangularis 8;ptri8Res1015_RH;IFGTr;right;Category:Lausanne1015 (2008)
parsopercularis 1;pop1Res1015_RH;oro;right;Category:Lausanne1015 (2008)
parsopercularis 2;pop2Res1015_RH;oro;right;Category:Lausanne1015 (2008)
parsopercularis 3;pop3Res1015_RH;oro;right;Category:Lausanne1015 (2008)
parsopercularis 4;pop4Res1015_RH;oro;right;Category:Lausanne1015 (2008)
parsopercularis 5;pop5Res1015_RH;oro;right;Category:Lausanne1015 (2008)
parsopercularis 6;pop6Res1015_RH;oro;right;Category:Lausanne1015 (2008)
parsopercularis 7;pop7Res1015_RH;oro;right;Category:Lausanne1015 (2008)
parsopercularis 8;pop8Res1015_RH;oro;right;Category:Lausanne1015 (2008)
parsopercularis 9;pop9Res1015_RH;oro;right;Category:Lausanne1015 (2008)
parsopercularis 10;pop10Res1015_RH;oro;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 1;rmf1Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 2;rmf2Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 3;rmf3Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 4;rmf4Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 5;rmf5Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 6;rmf6Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 7;rmf7Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 8;rmf8Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 9;rmf9Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 10;rmf10Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 11;rmf11Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 12;rmf12Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 13;rmf13Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 14;rmf14Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 15;rmf15Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 16;rmf16Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 17;rmf17Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 18;rmf18Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 19;rmf19Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 20;rmf20Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 21;rmf21Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
rostralmiddlefrontal 22;rmf22Res1015_RH;MFGr;right;Category:Lausanne1015 (2008)
superiorfrontal 1;sf1Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 2;sf2Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 3;sf3Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 4;sf4Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 5;sf5Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 6;sf6Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 7;sf7Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 8;sf8Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 9;sf9Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 10;sf10Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 11;sf11Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 12;sf12Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 13;sf13Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 14;sf14Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 15;sf15Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 16;sf16Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 17;sf17Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 18;sf18Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 19;sf19Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 20;sf20Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 21;sf21Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 22;sf22Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 23;sf23Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 24;sf24Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 25;sf25Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 26;sf26Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 27;sf27Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 28;sf28Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 29;sf29Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 30;sf30Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 31;sf31Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 32;sf32Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 33;sf33Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 34;sf34Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 35;sf35Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 36;sf36Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 37;sf37Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 38;sf38Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 39;sf39Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 40;sf40Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 41;sf41Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 42;sf42Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 43;sf43Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 44;sf44Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 45;sf45Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
superiorfrontal 46;sf46Res1015_RH;SFG;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 1;cmf1Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 2;cmf2Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 3;cmf3Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 4;cmf4Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 5;cmf5Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 6;cmf6Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 7;cmf7Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 8;cmf8Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 9;cmf9Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 10;cmf10Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 11;cmf11Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 12;cmf12Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
caudalmiddlefrontal 13;cmf13Res1015_RH;MFGc;right;Category:Lausanne1015 (2008)
precentral 1;pc1Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 2;pc2Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 3;pc3Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 4;pc4Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 5;pc5Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 6;pc6Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 7;pc7Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 8;pc8Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 9;pc9Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 10;pc10Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 11;pc11Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 12;pc12Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 13;pc13Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 14;pc14Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 15;pc15Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 16;pc16Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 17;pc17Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 18;pc18Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 19;pc19Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 20;pc20Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 21;pc21Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 22;pc22Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 23;pc23Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 24;pc24Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 25;pc25Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 26;pc26Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 27;pc27Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 28;pc28Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 29;pc29Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 30;pc30Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 31;pc31Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 32;pc32Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 33;pc33Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 34;pc34Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 35;pc35Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
precentral 36;pc36Res1015_RH;PrG;right;Category:Lausanne1015 (2008)
paracentral 1;pac1Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 2;pac2Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 3;pac3Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 4;pac4Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 5;pac5Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 6;pac6Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 7;pac7Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 8;pac8Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 9;pac9Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 10;pac10Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 11;pac11Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
paracentral 12;pac12Res1015_RH;ParaCS;right;Category:Lausanne1015 (2008)
rostralanteriorcingulate 1;racc1Res1015_RH;ACgCr;right;Category:Lausanne1015 (2008)
rostralanteriorcingulate 2;racc2Res1015_RH;ACgCr;right;Category:Lausanne1015 (2008)
rostralanteriorcingulate 3;racc3Res1015_RH;ACgCr;right;Category:Lausanne1015 (2008)
rostralanteriorcingulate 4;racc4Res1015_RH;ACgCr;right;Category:Lausanne1015 (2008)
caudalanteriorcingulate 1;cacc1Res1015_RH;ACgCc;right;Category:Lausanne1015 (2008)
caudalanteriorcingulate 2;cacc2Res1015_RH;ACgCc;right;Category:Lausanne1015 (2008)
caudalanteriorcingulate 3;cacc3Res1015_RH;ACgCc;right;Category:Lausanne1015 (2008)
caudalanteriorcingulate 4;cacc4Res1015_RH;ACgCc;right;Category:Lausanne1015 (2008)
posteriorcingulate 1;pc1Res1015_RH;PCgG;right;Category:Lausanne1015 (2008)
posteriorcingulate 2;pc2Res1015_RH;PCgG;right;Category:Lausanne1015 (2008)
posteriorcingulate 3;pc3Res1015_RH;PCgG;right;Category:Lausanne1015 (2008)
posteriorcingulate 4;pc4Res1015_RH;PCgG;right;Category:Lausanne1015 (2008)
posteriorcingulate 5;pc5Res1015_RH;PCgG;right;Category:Lausanne1015 (2008)
posteriorcingulate 6;pc6Res1015_RH;PCgG;right;Category:Lausanne1015 (2008)
posteriorcingulate 7;pc7Res1015_RH;PCgG;right;Category:Lausanne1015 (2008)
isthmuscingulate 1;ic1Res1015_RH;ICgG;right;Category:Lausanne1015 (2008)
isthmuscingulate 2;ic2Res1015_RH;ICgG;right;Category:Lausanne1015 (2008)
isthmuscingulate 3;ic3Res1015_RH;ICgG;right;Category:Lausanne1015 (2008)
isthmuscingulate 4;ic4Res1015_RH;ICgG;right;Category:Lausanne1015 (2008)
isthmuscingulate 5;ic5Res1015_RH;ICgG;right;Category:Lausanne1015 (2008)
isthmuscingulate 6;ic6Res1015_RH;ICgG;right;Category:Lausanne1015 (2008)
isthmuscingulate 7;ic7Res1015_RH;ICgG;right;Category:Lausanne1015 (2008)
isthmuscingulate 8;ic8Res1015_RH;ICgG;right;Category:Lausanne1015 (2008)
postcentral 1;poc1Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 2;poc2Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 3;poc3Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 4;poc4Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 5;poc5Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 6;poc6Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 7;poc7Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 8;poc8Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 9;poc9Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 10;poc10Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 11;poc11Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 12;poc12Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 13;poc13Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 14;poc14Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 15;poc15Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 16;poc16Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 17;poc17Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 18;poc18Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 19;poc19Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 20;poc20Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 21;poc21Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 22;poc22Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 23;poc23Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 24;poc24Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 25;poc25Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 26;poc26Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 27;poc27Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 28;poc28Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 29;poc29Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 30;poc30Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
postcentral 31;poc31Res1015_RH;PCG;right;Category:Lausanne1015 (2008)
supramarginal 1;sm1Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 2;sm2Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 3;sm3Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 4;sm4Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 5;sm5Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 6;sm6Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 7;sm7Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 8;sm8Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 9;sm9Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 10;sm10Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 11;sm11Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 12;sm12Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 13;sm13Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 14;sm14Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 15;sm15Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
supramarginal 16;sm16Res1015_RH;SMG;right;Category:Lausanne1015 (2008)
superiorparietal 1;sp1Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 2;sp2Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 3;sp3Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 4;sp4Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 5;sp5Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 6;sp6Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 7;sp7Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 8;sp8Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 9;sp9Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 10;sp10Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 11;sp11Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 12;sp12Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 13;sp13Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 14;sp14Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 15;sp15Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 16;sp16Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 17;sp17Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 18;sp18Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 19;sp19Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 20;sp20Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 21;sp21Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 22;sp22Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 23;sp23Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 24;sp24Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 25;sp25Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 26;sp26Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
superiorparietal 27;sp27Res1015_RH;SPC;right;Category:Lausanne1015 (2008)
inferiorparietal 1;ip1Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 2;ip2Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 3;ip3Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 4;ip4Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 5;ip5Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 6;ip6Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 7;ip7Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 8;ip8Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 9;ip9Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 10;ip10Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 11;ip11Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 12;ip12Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 13;ip13Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 14;ip14Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 15;ip15Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 16;ip16Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 17;ip17Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 18;ip18Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 19;ip19Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 20;ip20Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 21;ip21Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 22;ip22Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 23;ip23Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 24;ip24Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 25;ip25Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 26;ip26Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 27;ip27Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
inferiorparietal 28;ip28Res1015_RH;IPC;right;Category:Lausanne1015 (2008)
precuneus 1;pcun1Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 2;pcun2Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 3;pcun3Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 4;pcun4Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 5;pcun5Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 6;pcun6Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 7;pcun7Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 8;pcun8Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 9;pcun9Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 10;pcun10Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 11;pcun11Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 12;pcun12Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 13;pcun13Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 14;pcun14Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 15;pcun15Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 16;pcun16Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 17;pcun17Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 18;pcun18Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 19;pcun19Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 20;pcun20Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 21;pcun21Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
precuneus 22;pcun22Res1015_RH;PCu;right;Category:Lausanne1015 (2008)
